Method,Attack,Claim_Type,Score
Fingerprint,Trans.,Attack,0.6510704562380026
Fingerprint,Trans.,Attack,0.6484231931114484
Fingerprint,Trans.,Attack,0.678314372053512
Fingerprint,Trans.,Attack,0.6407832739357149
Fingerprint,Trans.,Attack,0.7657347937595606
Fingerprint,Trans.,Attack,0.6984162450848894
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6401749956208511
Fingerprint,Trans.,Attack,0.6588801916617102
Fingerprint,Trans.,Attack,0.7776476388535737
Fingerprint,Trans.,Attack,0.6795761546414814
Fingerprint,Trans.,Attack,0.6313264094623462
Fingerprint,Trans.,Attack,0.7187417981997886
Fingerprint,Trans.,Attack,0.5853908429545684
Fingerprint,Trans.,Attack,0.6479039030898466
Fingerprint,Trans.,Attack,0.6913312685764008
Fingerprint,Trans.,Attack,0.6164960532327936
Fingerprint,Trans.,Attack,0.6215602472044307
Fingerprint,Trans.,Attack,0.7989146740859046
Fingerprint,Trans.,Attack,0.648666214901179
Fingerprint,Trans.,Attack,0.8045976812555393
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6706841446984035
Fingerprint,Trans.,Attack,0.7839198702814328
Fingerprint,Trans.,Attack,0.7858117971245564
Fingerprint,Trans.,Attack,0.6034331112743879
Fingerprint,Trans.,Attack,0.6383249609435121
Fingerprint,Trans.,Attack,0.6894900707149061
Fingerprint,Trans.,Attack,0.6123980129527222
Fingerprint,Trans.,Attack,0.5649828306253011
Fingerprint,Trans.,Attack,0.6581161203086676
Fingerprint,Trans.,Attack,0.6175145860894986
Fingerprint,Trans.,Attack,0.7923857110362894
Fingerprint,Trans.,Attack,0.6846065334998481
Fingerprint,Trans.,Attack,0.7698494258062125
Fingerprint,Trans.,Attack,0.714440452686904
Fingerprint,Trans.,Attack,0.6366106159802903
Fingerprint,Trans.,Attack,0.6852609447538773
Fingerprint,Trans.,Attack,0.661385838708031
Fingerprint,Trans.,Attack,0.8275382707117392
Fingerprint,Trans.,Attack,0.6258756322736887
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.822469279900823
Fingerprint,Trans.,Attack,0.7803282483137135
Fingerprint,Trans.,Attack,0.6551119248982277
Fingerprint,Trans.,Attack,0.7576438015669763
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.5543295472989624
Fingerprint,Trans.,Attack,0.6026536637701052
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6603584643718688
Fingerprint,Trans.,Attack,0.5788917870306044
Fingerprint,Trans.,Attack,0.6438587933444946
Fingerprint,Trans.,Attack,0.6762230547330504
Fingerprint,Trans.,Attack,0.8242212008738572
Fingerprint,Trans.,Attack,0.5841512225943721
Fingerprint,Trans.,Attack,0.6519657754245111
Fingerprint,Trans.,Attack,0.6171396161944359
Fingerprint,Trans.,Attack,0.7319418750035198
Fingerprint,Trans.,Attack,0.6929832213555824
Fingerprint,Trans.,Attack,0.6801292230130297
Fingerprint,Trans.,Attack,0.6428187586829401
Fingerprint,Trans.,Attack,0.7765802590127502
Fingerprint,Trans.,Attack,0.7206237153289425
Fingerprint,Trans.,Attack,0.6210474596342781
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6557571678532854
Fingerprint,Trans.,Attack,0.5880539371093189
Fingerprint,Trans.,Attack,0.8139673486309829
Fingerprint,Trans.,Attack,0.7650628749173988
Fingerprint,Trans.,Attack,0.5561678743546709
Fingerprint,Trans.,Attack,0.5807309860393964
Fingerprint,Trans.,Attack,0.7740940889414891
Fingerprint,Trans.,Attack,0.6274401505368951
Fingerprint,Trans.,Attack,0.6611486209320628
Fingerprint,Trans.,Attack,0.7555586840802229
Fingerprint,Trans.,Attack,0.7143800715200204
Fingerprint,Trans.,Attack,0.7267641537340824
Fingerprint,Trans.,Attack,0.6790642273708071
Fingerprint,Trans.,Attack,0.7697914132465822
Fingerprint,Trans.,Attack,0.5740481434110039
Fingerprint,Trans.,Attack,0.6501676310914973
Fingerprint,Trans.,Attack,0.6116945045295876
Fingerprint,Trans.,Attack,0.5809640191523165
Fingerprint,Trans.,Attack,0.7101238632693135
Fingerprint,Trans.,Attack,0.7124081565955843
Fingerprint,Trans.,Attack,0.8019399597262317
Fingerprint,Trans.,Attack,0.732142315979858
Fingerprint,Trans.,Attack,0.7157949463712995
Fingerprint,Trans.,Attack,0.6662523209752137
Fingerprint,Trans.,Attack,0.6723081398641955
Fingerprint,Trans.,Attack,0.7863300554388589
Fingerprint,Trans.,Attack,0.7019625673960983
Fingerprint,Trans.,Attack,0.6982426363665184
Fingerprint,Trans.,Attack,0.6490322338682157
Fingerprint,Trans.,Attack,0.6669509717032732
Fingerprint,Trans.,Attack,0.5664436769824124
Fingerprint,Trans.,Attack,0.6929284702186942
Fingerprint,Trans.,Attack,0.6645960168464975
Fingerprint,Trans.,Attack,0.8051069571811335
Fingerprint,Trans.,Attack,0.6622653948077326
Fingerprint,Trans.,Attack,0.7137804733351227
Fingerprint,Trans.,Attack,0.6730702459195305
Fingerprint,Trans.,Attack,0.6694196245714492
Fingerprint,Trans.,Attack,0.5524835992578739
Fingerprint,Trans.,Attack,0.6818062337006796
Fingerprint,Trans.,Attack,0.7898092084941583
Fingerprint,Trans.,Attack,0.8035685345409752
Fingerprint,Trans.,Attack,0.8039001838106982
Fingerprint,Trans.,Attack,0.8352441035687177
Fingerprint,Trans.,Attack,0.7874576442563508
Fingerprint,Trans.,Attack,0.7639018407053898
Fingerprint,Trans.,Attack,0.6282582190362851
Fingerprint,Trans.,Attack,0.7640934522252294
Fingerprint,Trans.,Attack,0.5514255041255142
Fingerprint,Trans.,Attack,0.7022072788913153
Fingerprint,Trans.,Attack,0.593001293199251
Fingerprint,Trans.,Attack,0.7959947676892747
Fingerprint,Trans.,Attack,0.6010568008123779
Fingerprint,Trans.,Attack,0.5904231084319913
Fingerprint,Trans.,Attack,0.5421521742918587
Fingerprint,Trans.,Attack,0.631388382849326
Fingerprint,Trans.,Attack,0.7912333233055506
Fingerprint,Trans.,Attack,0.6417637621431207
Fingerprint,Trans.,Attack,0.6667509282967518
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.679661144841454
Fingerprint,Trans.,Attack,0.6579397246853667
Fingerprint,Trans.,Attack,0.6358738633254576
Fingerprint,Trans.,Attack,0.6510737217648052
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.8070942284060083
Fingerprint,Trans.,Attack,0.802201220985764
Fingerprint,Trans.,Attack,0.6482972119305914
Fingerprint,Trans.,Attack,0.6631151738002816
Fingerprint,Trans.,Attack,0.5582210055564697
Fingerprint,Trans.,Attack,0.6794329436016223
Fingerprint,Trans.,Attack,0.7311048017905292
Fingerprint,Trans.,Attack,0.6338663924703912
Fingerprint,Trans.,Attack,0.5595374190797335
Fingerprint,Trans.,Attack,0.5969956435782373
Fingerprint,Trans.,Attack,0.6374650679377113
Fingerprint,Trans.,Attack,0.6726679098145355
Fingerprint,Trans.,Attack,0.6489261845144094
Fingerprint,Trans.,Attack,0.6995735647729979
Fingerprint,Trans.,Attack,0.6862380010832079
Fingerprint,Trans.,Attack,0.6431362841273931
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6718634553898438
Fingerprint,Trans.,Attack,0.6607688940654076
Fingerprint,Trans.,Attack,0.5180005970614163
Fingerprint,Trans.,Attack,0.5824956664293864
Fingerprint,Trans.,Attack,0.6810207040989833
Fingerprint,Trans.,Attack,0.6950051233560358
Fingerprint,Trans.,Attack,0.7809041524622832
Fingerprint,Trans.,Attack,0.6499881155636639
Fingerprint,Trans.,Attack,0.738624637416114
Fingerprint,Trans.,Attack,0.7066692636520234
Fingerprint,Trans.,Attack,0.7579087346555972
Fingerprint,Trans.,Attack,0.663133326234605
Fingerprint,Trans.,Attack,0.5307432939409972
Fingerprint,Trans.,Attack,0.6759958701169103
Fingerprint,Trans.,Attack,0.6834346791974003
Fingerprint,Trans.,Attack,0.7298623378811141
Fingerprint,Trans.,Attack,0.6976059829251096
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.6877150151641799
Fingerprint,Trans.,Attack,0.6693996112721241
Fingerprint,Trans.,Attack,0.6426397609704236
Fingerprint,Trans.,Attack,0.7008410129606463
Fingerprint,Trans.,Attack,0.5559467746899912
Fingerprint,Trans.,Attack,0.6962919565669479
Fingerprint,Trans.,Attack,0.790126409967828
Fingerprint,Trans.,Attack,0.6613052486267573
Fingerprint,Trans.,Attack,0.6539805834105643
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.5879034133428248
Fingerprint,Trans.,Attack,0.7733578031260359
Fingerprint,Trans.,Attack,0.5946718732495136
Fingerprint,Trans.,Attack,0.7152288714585103
Fingerprint,Trans.,Attack,0.6202834234095151
Fingerprint,Trans.,Attack,0.6988202046004556
Fingerprint,Trans.,Attack,0.6809477955741663
Fingerprint,Trans.,Attack,0.5565985239644435
Fingerprint,Trans.,Attack,0.7725864441302627
Fingerprint,Trans.,Attack,0.6572957128885609
Fingerprint,Trans.,Attack,1.0
Fingerprint,Trans.,Attack,0.7131082096325612
Fingerprint,Trans.,Attack,0.6227937750697168
Fingerprint,Trans.,Attack,0.6583277242095731
Fingerprint,Trans.,Attack,0.6463691123181383
Fingerprint,Trans.,Attack,0.6518798846682822
Fingerprint,Trans.,Attack,0.7487594167397814
Fingerprint,Trans.,Attack,0.6363179297899401
Fingerprint,Trans.,Attack,0.6341539407909806
TwinProof,Trans.,Genuine,0.7355905316747826
TwinProof,Trans.,Genuine,0.7496672216738968
TwinProof,Trans.,Genuine,0.7252269882037654
TwinProof,Trans.,Genuine,0.7082327353808918
TwinProof,Trans.,Genuine,0.7923109568395279
TwinProof,Trans.,Genuine,0.7984788141789678
TwinProof,Trans.,Genuine,0.7446483212678601
TwinProof,Trans.,Genuine,0.7002860113684484
TwinProof,Trans.,Genuine,0.8680245782946993
TwinProof,Trans.,Genuine,0.7977991835552807
TwinProof,Trans.,Genuine,0.7026146689938123
TwinProof,Trans.,Genuine,0.7487141169926219
TwinProof,Trans.,Genuine,0.6420124613174871
TwinProof,Trans.,Genuine,0.8133953977019484
TwinProof,Trans.,Genuine,0.7306059341757704
TwinProof,Trans.,Genuine,0.9898292791412713
TwinProof,Trans.,Genuine,0.7963403930347565
TwinProof,Trans.,Genuine,0.7572568186312679
TwinProof,Trans.,Genuine,0.7003922787630606
TwinProof,Trans.,Genuine,0.7968630771455788
TwinProof,Trans.,Genuine,0.6659776494493264
TwinProof,Trans.,Genuine,0.8096171918658153
TwinProof,Trans.,Genuine,0.7540747482021871
TwinProof,Trans.,Genuine,0.7440886924762831
TwinProof,Trans.,Genuine,0.8655127001788234
TwinProof,Trans.,Genuine,0.8663457827914792
TwinProof,Trans.,Genuine,0.8489465372980897
TwinProof,Trans.,Genuine,0.8762939615456293
TwinProof,Trans.,Genuine,0.650120218217414
TwinProof,Trans.,Genuine,0.8190266278079139
TwinProof,Trans.,Genuine,0.7779861848649213
TwinProof,Trans.,Genuine,0.6602048350213355
TwinProof,Trans.,Genuine,0.8470784660279725
TwinProof,Trans.,Genuine,0.7618521185036644
TwinProof,Trans.,Genuine,0.8512129653396119
TwinProof,Trans.,Genuine,0.6616773230630768
TwinProof,Trans.,Genuine,0.8515539768971
TwinProof,Trans.,Genuine,0.8502520779225131
TwinProof,Trans.,Genuine,0.744774673530145
TwinProof,Trans.,Genuine,0.8314545689408291
TwinProof,Trans.,Genuine,0.6657030980986004
TwinProof,Trans.,Genuine,0.8111663595073054
TwinProof,Trans.,Genuine,0.6638701819385531
TwinProof,Trans.,Genuine,0.8930613058653963
TwinProof,Trans.,Genuine,0.8282224876219985
TwinProof,Trans.,Genuine,0.788319650374418
TwinProof,Trans.,Genuine,0.8093491614068912
TwinProof,Trans.,Genuine,0.8287909306686956
TwinProof,Trans.,Genuine,1.0
TwinProof,Trans.,Genuine,0.7649045395999762
TwinProof,Trans.,Genuine,0.8185024483106988
TwinProof,Trans.,Genuine,0.8833852573991885
TwinProof,Trans.,Genuine,0.8280257276803701
TwinProof,Trans.,Genuine,0.8471645992054049
TwinProof,Trans.,Genuine,0.8229225452340143
TwinProof,Trans.,Genuine,0.6265157825848167
TwinProof,Trans.,Genuine,0.8257632281819622
TwinProof,Trans.,Genuine,0.8169423786230906
TwinProof,Trans.,Genuine,0.7419185308747406
TwinProof,Trans.,Genuine,0.9064864037866666
TwinProof,Trans.,Genuine,0.9464486218233394
TwinProof,Trans.,Genuine,0.9169001695157161
TwinProof,Trans.,Genuine,0.8745619453196366
TwinProof,Trans.,Genuine,0.8990150265774055
TwinProof,Trans.,Genuine,0.8308534064323589
TwinProof,Trans.,Genuine,0.8365848749419329
TwinProof,Trans.,Genuine,0.7931062019608242
TwinProof,Trans.,Genuine,0.9174085443185336
TwinProof,Trans.,Genuine,0.8148563942490616
TwinProof,Trans.,Genuine,0.7380145722540732
TwinProof,Trans.,Genuine,0.7552105730038413
TwinProof,Trans.,Genuine,0.8252298183061132
TwinProof,Trans.,Genuine,0.7728605495149934
TwinProof,Trans.,Genuine,0.7170738246082476
TwinProof,Trans.,Genuine,0.7134450985440908
TwinProof,Trans.,Genuine,0.7509254237536559
TwinProof,Trans.,Genuine,0.7873582483657685
TwinProof,Trans.,Genuine,0.7715002085349334
TwinProof,Trans.,Genuine,0.8277128304944847
TwinProof,Trans.,Genuine,0.7487730439053859
TwinProof,Trans.,Genuine,0.6587099256802709
TwinProof,Trans.,Genuine,0.825754816392906
TwinProof,Trans.,Genuine,0.7735196216407378
TwinProof,Trans.,Genuine,0.7362047376664187
TwinProof,Trans.,Genuine,0.7920389374074118
TwinProof,Trans.,Genuine,0.8792533545239706
TwinProof,Trans.,Genuine,0.7259037392198536
TwinProof,Trans.,Genuine,1.0
TwinProof,Trans.,Genuine,0.793964127614868
TwinProof,Trans.,Genuine,0.8328337648758595
TwinProof,Trans.,Genuine,0.7470787592682246
TwinProof,Trans.,Genuine,0.6645883643478675
TwinProof,Trans.,Genuine,0.7868968601450985
TwinProof,Trans.,Genuine,0.8425233371597476
TwinProof,Trans.,Genuine,0.8479263589525337
TwinProof,Trans.,Genuine,0.7834266410659723
TwinProof,Trans.,Genuine,1.0
TwinProof,Trans.,Genuine,0.8292421205442987
TwinProof,Trans.,Genuine,0.6740987147291586
TwinProof,Trans.,Genuine,0.8328203991209971
TwinProof,Trans.,Genuine,0.7190020688344025
TwinProof,Trans.,Genuine,0.8701938823388194
TwinProof,Trans.,Genuine,0.7951183026691707
TwinProof,Trans.,Genuine,0.8901171001297333
TwinProof,Trans.,Genuine,0.8052604446333708
TwinProof,Trans.,Genuine,0.7258149433909428
TwinProof,Trans.,Genuine,0.7851473696612661
TwinProof,Trans.,Genuine,0.8248978595873825
TwinProof,Trans.,Genuine,0.9755733194225278
TwinProof,Trans.,Genuine,0.8678617543810039
TwinProof,Trans.,Genuine,0.8157988992124001
TwinProof,Trans.,Genuine,0.7034552157146422
TwinProof,Trans.,Genuine,0.5972424731359864
TwinProof,Trans.,Genuine,0.8057401098518785
TwinProof,Trans.,Genuine,0.8345263687416404
TwinProof,Trans.,Genuine,0.9560948910317255
TwinProof,Trans.,Genuine,0.7850821366346542
TwinProof,Trans.,Genuine,0.6526351358367438
TwinProof,Trans.,Genuine,0.7045352251453953
TwinProof,Trans.,Genuine,0.8743599083327469
TwinProof,Trans.,Genuine,0.9262009620623114
TwinProof,Trans.,Genuine,0.7765051868060597
TwinProof,Trans.,Genuine,0.7691636883879243
TwinProof,Trans.,Genuine,0.9301092155622442
TwinProof,Trans.,Genuine,0.7682871628041588
TwinProof,Trans.,Genuine,1.0
TwinProof,Trans.,Genuine,0.8081827107398066
TwinProof,Trans.,Genuine,0.6993314083675579
TwinProof,Trans.,Genuine,0.7752601307523803
TwinProof,Trans.,Genuine,0.724437705681751
TwinProof,Trans.,Genuine,0.6936895763828307
TwinProof,Trans.,Genuine,0.8889882928272927
TwinProof,Trans.,Genuine,0.8282893783721216
TwinProof,Trans.,Genuine,0.7158227654022451
TwinProof,Trans.,Genuine,0.6483644527130191
TwinProof,Trans.,Genuine,0.728701746245086
TwinProof,Trans.,Genuine,0.7070373685065986
TwinProof,Trans.,Genuine,0.7522479676781211
TwinProof,Trans.,Genuine,0.9744165811016348
TwinProof,Trans.,Genuine,0.805344958986783
TwinProof,Trans.,Genuine,0.7063202538361497
TwinProof,Trans.,Genuine,0.8784555007381671
TwinProof,Trans.,Genuine,0.8576243284512717
TwinProof,Trans.,Genuine,0.8129298356337742
TwinProof,Trans.,Genuine,0.8536485231883925
TwinProof,Trans.,Genuine,0.687062886807943
TwinProof,Trans.,Genuine,0.701811089348745
TwinProof,Trans.,Genuine,0.794264376113484
TwinProof,Trans.,Genuine,0.8344471132053548
TwinProof,Trans.,Genuine,0.714591116558966
TwinProof,Trans.,Genuine,1.0
TwinProof,Trans.,Genuine,0.8769772923880584
TwinProof,Trans.,Genuine,0.8781030993787874
TwinProof,Trans.,Genuine,0.8320306117445962
TwinProof,Trans.,Genuine,0.7557203060944171
TwinProof,Trans.,Genuine,0.8642103427521551
TwinProof,Trans.,Genuine,0.7824656312798564
TwinProof,Trans.,Genuine,0.9516544172714976
TwinProof,Trans.,Genuine,0.6677685647327778
TwinProof,Trans.,Genuine,0.8160745864693202
TwinProof,Trans.,Genuine,0.847859565813933
TwinProof,Trans.,Genuine,0.7898831922007994
TwinProof,Trans.,Genuine,0.8048962530406477
TwinProof,Trans.,Genuine,0.9306600156865988
TwinProof,Trans.,Genuine,0.7591225007682502
TwinProof,Trans.,Genuine,0.9446453691037211
TwinProof,Trans.,Genuine,0.8442648926871202
TwinProof,Trans.,Genuine,0.6901205564014333
TwinProof,Trans.,Genuine,0.831587920152029
TwinProof,Trans.,Genuine,0.9536125636917533
TwinProof,Trans.,Genuine,0.7763537886982017
TwinProof,Trans.,Genuine,0.8398458966422581
TwinProof,Trans.,Genuine,0.7511289430205894
TwinProof,Trans.,Genuine,0.6343020379911563
TwinProof,Trans.,Genuine,0.8260172784754021
TwinProof,Trans.,Genuine,0.6440284115926399
TwinProof,Trans.,Genuine,0.8883799662587907
TwinProof,Trans.,Genuine,0.869092245012817
TwinProof,Trans.,Genuine,0.8545031920332868
TwinProof,Trans.,Genuine,0.9670564788775373
TwinProof,Trans.,Genuine,0.7537943030009242
TwinProof,Trans.,Genuine,0.8916010401520884
TwinProof,Trans.,Genuine,0.7686971376267888
TwinProof,Trans.,Genuine,0.8769212546051643
TwinProof,Trans.,Genuine,0.8358235694478404
TwinProof,Trans.,Genuine,0.8612668498223262
TwinProof,Trans.,Genuine,0.7975000534937223
TwinProof,Trans.,Genuine,0.6868825118875446
TwinProof,Trans.,Genuine,0.8902422798942536
TwinProof,Trans.,Genuine,0.8691839313028997
TwinProof,Trans.,Genuine,0.6050386368221674
TwinProof,Trans.,Genuine,0.8329243053977811
TwinProof,Trans.,Genuine,0.9052658085892187
TwinProof,Trans.,Genuine,0.6967513069433121
TwinProof,Trans.,Genuine,0.5957547859582165
TwinProof,Trans.,Genuine,0.89978332707734
TwinProof,Trans.,Genuine,0.8707488380542469
TwinProof,Trans.,Genuine,0.8230293211389575
TwinProof,Trans.,Genuine,0.8671416541030403
TwinProof,Trans.,Genuine,0.7874356272530426
TwinProof,Trans.,Genuine,0.7863303925595573
TwinProof,Trans.,Genuine,0.9400603166211009
TwinProof,Trans.,Genuine,0.9121507484394821
TwinProof,Trans.,Genuine,0.8001353962087969
TwinProof,Trans.,Genuine,0.7045349993810127
TwinProof,Trans.,Genuine,0.9339081111118422
TwinProof,Trans.,Genuine,0.7539679073298933
TwinProof,Trans.,Genuine,0.8406309428131461
TwinProof,Trans.,Genuine,0.8514138235984736
TwinProof,Trans.,Genuine,0.7841875284075269
TwinProof,Trans.,Genuine,0.7931280491540095
TwinProof,Trans.,Genuine,0.7650064212592704
TwinProof,Trans.,Genuine,0.7436731721925316
TwinProof,Trans.,Genuine,0.7744145702975455
TwinProof,Trans.,Genuine,0.8558408278528008
TwinProof,Trans.,Genuine,0.7601929484991069
TwinProof,Trans.,Genuine,0.8663671956185106
TwinProof,Trans.,Genuine,0.9255769617283978
TwinProof,Trans.,Genuine,0.9862027095319911
TwinProof,Trans.,Genuine,0.9017925020668058
TwinProof,Trans.,Genuine,0.7735792662806799
TwinProof,Trans.,Genuine,0.7528322649237507
TwinProof,Trans.,Genuine,0.7941231504622258
TwinProof,Trans.,Genuine,0.7329048624275902
TwinProof,Trans.,Genuine,0.6816495483722458
TwinProof,Trans.,Genuine,0.9713491748602423
TwinProof,Trans.,Genuine,0.7912533270473889
TwinProof,Trans.,Genuine,0.7618498762427721
TwinProof,Trans.,Genuine,0.7690708470019759
TwinProof,Trans.,Genuine,0.9628771557064236
TwinProof,Trans.,Genuine,0.7612761741977523
TwinProof,Trans.,Genuine,0.7595783977259192
TwinProof,Trans.,Genuine,0.8327594381217428
TwinProof,Trans.,Genuine,0.9578441224686175
TwinProof,Trans.,Genuine,0.9529584287638104
TwinProof,Trans.,Genuine,0.6619988854897039
TwinProof,Trans.,Genuine,0.7511573216230669
TwinProof,Trans.,Genuine,0.7664807641383515
TwinProof,Trans.,Genuine,0.8960546226226556
TwinProof,Trans.,Genuine,0.9201977020428921
TwinProof,Trans.,Genuine,0.9630320931961198
TwinProof,Trans.,Genuine,0.7421786568973997
TwinProof,Trans.,Genuine,0.7346061802800515
TwinProof,Trans.,Genuine,0.6673488873515261
TwinProof,Trans.,Genuine,0.7275757957589292
TwinProof,Trans.,Genuine,0.6419466407892128
TwinProof,Trans.,Genuine,0.818423927656784
TwinProof,Trans.,Genuine,0.894150339275134
TwinProof,Trans.,Genuine,0.8419121707860763
TwinProof,Trans.,Genuine,0.6945315988241828
TwinProof,Trans.,Genuine,0.9333021265946844
TwinProof,Trans.,Genuine,0.7100259687394096
TwinProof,Trans.,Genuine,0.7961788724339857
TwinProof,Trans.,Genuine,0.8719516992338668
TwinProof,Trans.,Genuine,0.6685367643399247
TwinProof,Trans.,Genuine,0.8470109960035697
TwinProof,Trans.,Genuine,0.6058063427992723
TwinProof,Trans.,Genuine,0.9837125956269632
TwinProof,Trans.,Genuine,0.8928519492017523
TwinProof,Trans.,Genuine,0.7908506513854273
TwinProof,Trans.,Genuine,0.9416453801706933
TwinProof,Trans.,Genuine,0.8914612281285803
TwinProof,Trans.,Genuine,0.9459227808091327
TwinProof,Trans.,Genuine,0.7110184441318906
TwinProof,Trans.,Genuine,0.8032743082858402
TwinProof,Trans.,Genuine,0.7229176257999894
TwinProof,Trans.,Genuine,0.8453325514161389
TwinProof,Trans.,Genuine,0.8493652224886228
TwinProof,Trans.,Genuine,0.84166103387535
TwinProof,Trans.,Genuine,0.9816665756555644
TwinProof,Trans.,Genuine,0.87657737715867
TwinProof,Trans.,Genuine,0.7610878614700048
TwinProof,Trans.,Genuine,0.87690196732867
TwinProof,Trans.,Genuine,0.7574094624810783
TwinProof,Trans.,Genuine,0.7181900626125659
TwinProof,Trans.,Genuine,0.7621014426394659
TwinProof,Trans.,Genuine,0.8838438542112286
TwinProof,Trans.,Genuine,0.8682281101890034
TwinProof,Trans.,Genuine,0.8966211319330056
TwinProof,Trans.,Genuine,0.8095875649222063
TwinProof,Trans.,Genuine,0.822815943417075
TwinProof,Trans.,Genuine,0.8576834734120402
TwinProof,Trans.,Genuine,0.8329768710956155
TwinProof,Trans.,Genuine,0.8356175621846264
TwinProof,Trans.,Genuine,0.8292353098574434
TwinProof,Trans.,Genuine,0.8575737260830335
TwinProof,Trans.,Genuine,0.8440583023968231
TwinProof,Trans.,Genuine,0.8510495274592776
TwinProof,Trans.,Genuine,0.8134227075222147
TwinProof,Trans.,Genuine,0.9224647286178849
TwinProof,Trans.,Genuine,0.6971046884601327
TwinProof,Trans.,Genuine,0.7309817936241021
TwinProof,Trans.,Genuine,0.7327359442409307
TwinProof,Trans.,Genuine,0.8296004001978236
TwinProof,Trans.,Genuine,0.7235090483479368
TwinProof,Trans.,Genuine,0.7601709205972258
TwinProof,Trans.,Genuine,0.9331738736055274
TwinProof,Trans.,Genuine,0.7372661772603957
TwinProof,Trans.,Genuine,0.7362864494211956
TwinProof,Trans.,Genuine,0.8262743736211421
TwinProof,Trans.,Genuine,0.917465072341095
TwinProof,Trans.,Genuine,0.8611197704076033
TwinProof,Trans.,Genuine,0.7697252241204013
TwinProof,Trans.,Genuine,0.854099744695337
TwinProof,Trans.,Genuine,0.9170219722172541
TwinProof,Trans.,Genuine,0.8062383710254539
TwinProof,Trans.,Genuine,0.8909073382320577
TwinProof,Trans.,Genuine,0.7603249605165828
TwinProof,Trans.,Genuine,0.7328113748925135
TwinProof,Trans.,Genuine,0.7535759426054268
TwinProof,Trans.,Genuine,0.7974407412181186
TwinProof,Trans.,Genuine,0.9212020360603906
TwinProof,Trans.,Genuine,0.5930608048097107
TwinProof,Trans.,Genuine,0.7830572802645288
TwinProof,Trans.,Genuine,0.9037565710371321
TwinProof,Trans.,Genuine,0.8999686258540622
TwinProof,Trans.,Genuine,0.7097708818524022
TwinProof,Trans.,Genuine,0.9996783694978084
TwinProof,Trans.,Genuine,0.8439788436302023
TwinProof,Trans.,Genuine,0.8233004765783153
TwinProof,Trans.,Attack,0.652326819262647
TwinProof,Trans.,Attack,0.47857473495498015
TwinProof,Trans.,Attack,0.41711241119927384
TwinProof,Trans.,Attack,0.6124334174291228
TwinProof,Trans.,Attack,0.3198737646415201
TwinProof,Trans.,Attack,0.6074852386046472
TwinProof,Trans.,Attack,0.46579853806809296
TwinProof,Trans.,Attack,0.7460672127567332
TwinProof,Trans.,Attack,0.29645052824334306
TwinProof,Trans.,Attack,0.5950475318629476
TwinProof,Trans.,Attack,0.7578506148684905
TwinProof,Trans.,Attack,0.3964398654395858
TwinProof,Trans.,Attack,0.4377334558659838
TwinProof,Trans.,Attack,0.4481137033226927
TwinProof,Trans.,Attack,0.635236751487607
TwinProof,Trans.,Attack,0.6814355649345231
TwinProof,Trans.,Attack,0.41682226462557304
TwinProof,Trans.,Attack,0.7430161438016223
TwinProof,Trans.,Attack,0.57744904831859
TwinProof,Trans.,Attack,0.4128424443367686
TwinProof,Trans.,Attack,0.4639297613669122
TwinProof,Trans.,Attack,0.5887147674182865
TwinProof,Trans.,Attack,0.6414502953953101
TwinProof,Trans.,Attack,0.42319532779140523
TwinProof,Trans.,Attack,0.6131277302041772
TwinProof,Trans.,Attack,0.5371703647361555
TwinProof,Trans.,Attack,0.6532203419162979
TwinProof,Trans.,Attack,0.5779084388793204
TwinProof,Trans.,Attack,0.7314236872036345
TwinProof,Trans.,Attack,0.3558340758849599
TwinProof,Trans.,Attack,0.34214162600624776
TwinProof,Trans.,Attack,0.4864638045950148
TwinProof,Trans.,Attack,0.37008058488655526
TwinProof,Trans.,Attack,0.6252843639885528
TwinProof,Trans.,Attack,0.5759711518428867
TwinProof,Trans.,Attack,0.6565821827356602
TwinProof,Trans.,Attack,0.5117941430545799
TwinProof,Trans.,Attack,0.5047105448485344
TwinProof,Trans.,Attack,0.3984087466648921
TwinProof,Trans.,Attack,0.7474830312942153
TwinProof,Trans.,Attack,0.5626858604929655
TwinProof,Trans.,Attack,0.46233383494280794
TwinProof,Trans.,Attack,0.4590353003210397
TwinProof,Trans.,Attack,0.7525932889518425
TwinProof,Trans.,Attack,0.4735092269969369
TwinProof,Trans.,Attack,0.5113975952733714
TwinProof,Trans.,Attack,0.5930304720744758
TwinProof,Trans.,Attack,0.3656182288290851
TwinProof,Trans.,Attack,0.5225470082587107
TwinProof,Trans.,Attack,0.5432111123289186
